pickup_date,n_anomalies,avg_fare,avg_trip_distance,avg_trip_duration,total_trips
2023-03-07,203,13.535467980295566,1.9832019704433497,12.344909688013136,113802
2023-03-08,175,15.19662857142857,2.2938285714285715,13.921999999999999,117449
2023-03-09,231,14.64831168831169,2.1662770562770564,12.991774891774892,121705
2023-03-10,233,14.25412017167382,2.110944206008584,13.481187410586553,121793
2023-03-11,199,14.063517587939698,2.158391959798995,12.655025125628141,111369
2023-03-12,133,13.766691729323309,2.2986466165413537,11.04498746867168,95149
2023-03-13,171,14.235730994152046,2.1400584795321635,12.905555555555555,100498
2023-03-14,157,14.061910828025477,1.9900636942675158,13.151592356687896,107682
2023-03-15,143,15.761538461538462,2.265524475524476,14.801515151515153,120047
2023-03-16,212,14.132924528301887,1.9843396226415095,13.35691823899371,124026
2023-03-17,218,16.133348623853212,2.2975229357798166,15.556269113149845,112560
2023-03-18,234,15.348888888888888,2.433418803418803,13.465527065527066,121648
2023-03-19,134,14.09134328358209,2.2578358208955223,12.176119402985075,100555
2023-03-20,113,14.566017699115045,2.359026548672566,12.841297935103244,91489
2023-03-21,154,15.64103896103896,2.509675324675325,14.370887445887446,101875
2023-03-22,155,14.518064516129034,2.325806451612903,12.947204301075269,106032
2023-03-23,199,15.793869346733668,2.3736180904522612,15.09681742043551,114123
2023-03-24,224,14.308214285714286,2.211651785714286,12.361979166666668,111041
2023-03-25,184,13.914347826086955,2.1240217391304346,12.179981884057971,115598
2023-03-26,132,13.923636363636364,2.220530303030303,12.002020202020201,94130
2023-03-27,158,13.558101265822783,2.121392405063291,11.659071729957805,96449
2023-03-28,200,15.339,2.3689,14.308250000000001,104320
2023-03-29,238,16.10121848739496,2.2638655462184873,14.632282913165266,111286
2023-03-30,185,14.351243243243243,2.113837837837838,13.183693693693693,119315
2023-03-31,174,14.153505747126436,2.20683908045977,12.472701149425287,115274
2023-04-01,209,14.369282296650717,2.2495693779904307,12.550637958532697,117001
2023-04-02,197,14.755888324873096,2.402741116751269,11.899661590524534,99876
2023-04-03,175,14.138228571428572,2.131942857142857,12.574285714285715,96915
2023-04-04,206,13.819466019417476,2.1250485436893203,12.2042071197411,108589
2023-04-05,189,14.739894179894181,2.125661375661376,14.05626102292769,115650
2023-04-06,180,14.440777777777779,2.3282777777777777,12.416018518518518,108133
2023-04-07,180,13.795666666666666,2.2247222222222223,11.599074074074075,106042
2023-04-08,145,15.400689655172414,2.5155172413793103,14.000574712643678,101579
2023-04-09,135,14.948148148148148,2.5849629629629627,12.259135802469135,88448
2023-04-10,99,14.301313131313131,2.101111111111111,12.193434343434344,89793
2023-04-11,175,15.333942857142857,2.3607428571428573,14.110190476190477,104907
2023-04-12,240,15.388166666666667,2.3675,13.620277777777778,113283
2023-04-13,239,14.264100418410042,2.0380334728033476,13.617224546722454,122099
2023-04-14,221,15.41316742081448,2.4439366515837104,13.880015082956259,123985
2023-04-15,246,16.665243902439023,2.535772357723577,14.725338753387534,118936
2023-04-16,177,14.462937853107345,2.4522033898305087,11.85809792843691,98528
2023-04-17,114,14.542456140350877,2.208421052631579,13.087426900584795,97845
2023-04-18,208,14.501298076923076,2.156778846153846,13.339182692307693,115016
2023-04-19,239,14.875020920502093,2.0838493723849374,14.138563458856346,117691
2023-04-20,210,16.409190476190474,2.3407142857142857,15.90563492063492,125748
2023-04-21,182,13.967307692307694,2.140164835164835,12.425915750915753,116912
2023-04-22,251,14.220956175298804,2.198804780876494,12.804316069057105,118000
2023-04-23,157,14.514140127388533,2.3330573248407647,12.559235668789809,98060
2023-04-24,161,14.306894409937888,2.1455900621118014,12.992028985507247,99928
2023-04-25,168,14.867440476190476,2.1629761904761904,13.904265873015872,112873
2023-04-26,217,15.496451612903225,2.2168663594470046,14.446082949308755,120136
2023-04-27,222,15.318513513513514,2.233018018018018,14.990540540540541,124363
2023-04-28,221,15.065294117647058,2.181221719457014,14.20867269984917,123181
2023-04-29,154,14.74,1.896233766233766,13.957034632034631,110530
2023-04-30,154,14.796363636363635,2.1803896103896108,13.863095238095237,94202
2023-05-01,174,15.069367816091955,2.170114942528736,13.596168582375478,99694
2023-05-02,198,14.732828282828283,2.1265151515151515,13.778114478114478,115062
2023-05-03,231,15.005627705627706,2.105108225108225,14.802813852813852,119584
2023-05-04,205,14.922048780487804,2.0066829268292685,14.444634146341464,126709
2023-05-05,262,14.414923664122137,2.240190839694656,13.041475826972011,121662
2023-05-06,232,15.192844827586207,2.3501724137931035,13.842816091954022,121580
2023-05-07,148,15.791756756756756,2.6564864864864868,13.333783783783783,101326
2023-05-08,136,16.84080882352941,2.6817647058823533,15.784313725490195,98829
2023-05-09,182,14.96934065934066,2.1532417582417582,13.970970695970696,115881
2023-05-10,250,16.21368,2.3358000000000003,15.4636,120905
2023-05-11,207,15.44,2.125700483091787,14.974879227053139,130176
2023-05-12,185,14.833081081081081,2.149027027027027,14.302252252252252,126017
2023-05-13,231,15.892424242424243,2.4473160173160173,14.616955266955266,122061
2023-05-14,177,13.856892655367233,2.256779661016949,12.041902071563088,109618
2023-05-15,181,15.126685082872926,2.25292817679558,14.147145488029466,109010
2023-05-16,205,16.245268292682926,2.3078536585365854,15.332520325203252,124635
2023-05-17,218,16.280229357798166,2.2771100917431193,15.787079510703363,132303
2023-05-18,262,16.722709923664123,2.270687022900763,16.00470737913486,134666
2023-05-19,223,15.354618834080718,2.2275336322869954,14.669955156950673,128064
2023-05-20,202,15.190742574257428,2.13509900990099,13.95016501650165,119245
2023-05-21,146,15.567671232876712,2.401095890410959,14.007534246575341,102831
2023-05-22,167,13.9537125748503,2.0344910179640716,12.715668662674648,103944
2023-05-23,186,15.269569892473118,2.2586021505376346,14.07885304659498,116525
2023-05-24,216,14.525138888888888,2.1174537037037036,13.21087962962963,125529
2023-05-25,194,15.528247422680412,2.196082474226804,14.918384879725085,117282
2023-05-26,145,14.807103448275864,2.4208275862068964,12.88241379310345,102637
2023-05-27,132,13.920075757575757,2.1988636363636362,11.909469696969696,94051
2023-05-28,136,15.46316176470588,2.6703676470588236,12.383823529411766,83598
2023-05-29,132,14.329015151515152,2.5275757575757574,11.416414141414142,75328
2023-05-30,164,14.924390243902439,2.1998170731707316,14.09410569105691,100255
2023-05-31,199,15.716482412060301,2.242060301507538,15.434505862646565,114657
2023-06-01,212,17.007641509433963,2.3942452830188676,17.00141509433962,123274
2023-06-02,211,14.82127962085308,2.1762559241706163,13.87345971563981,118971
2023-06-03,198,15.700202020202019,2.470050505050505,14.197474747474747,118159
2023-06-04,158,14.079430379746837,2.1350632911392404,12.538396624472574,100293
2023-06-05,191,15.60068062827225,2.4887958115183246,13.964485165794066,103470
2023-06-06,243,15.190658436213992,2.2016460905349793,14.652606310013718,121171
2023-06-07,241,15.144730290456431,2.140290456431535,14.11832641770401,123777
2023-06-08,163,14.565153374233129,2.0682208588957054,13.41165644171779,119707
2023-06-09,233,15.201459227467812,2.329785407725322,13.854220314735336,115274
2023-06-10,231,15.247532467532467,2.3583982683982683,13.898989898989898,112661
2023-06-11,137,14.445328467153285,2.3315328467153287,11.926399026763988,97186
2023-06-12,137,14.388321167883213,2.2425547445255476,12.813138686131387,107280
2023-06-13,194,15.075000000000001,2.0529381443298966,14.48410652920962,117830
2023-06-14,259,15.342123552123553,2.212548262548262,14.637709137709138,122674
2023-06-15,318,15.832106918238992,2.32251572327044,14.659329140461217,127950
2023-06-16,183,13.89224043715847,1.9693442622950819,12.789526411657558,111438
2023-06-17,182,14.998021978021978,2.2470879120879124,13.320329670329668,106180
2023-06-18,136,13.88904411764706,2.3161764705882355,11.490808823529411,92330
2023-06-19,95,14.80042105263158,2.4837894736842108,12.640701754385963,86472
2023-06-20,213,15.935164319248827,2.249906103286385,15.190453834115806,108308
2023-06-21,203,16.64945812807882,2.45192118226601,15.332183908045977,116382
2023-06-22,190,14.986,2.1014736842105264,14.194736842105263,121639
2023-06-23,196,15.073010204081632,2.2756632653061226,13.770408163265307,114620
2023-06-24,160,16.0625,2.5445,13.786770833333332,109367
2023-06-25,144,16.217083333333335,2.649097222222222,13.636574074074074,94615
2023-06-26,181,14.451602209944753,2.209281767955801,12.896500920810311,100099
2023-06-27,162,15.702283950617284,2.2839506172839505,14.658230452674896,109565
2023-06-28,190,15.33721052631579,2.3272105263157896,13.276929824561405,105972
2023-06-29,128,14.44609375,2.136015625,13.191276041666667,105334
2023-06-30,167,14.608622754491018,2.2694011976047905,13.004790419161678,95261
2023-07-01,147,15.327074829931972,2.567891156462585,12.814625850340136,81262
2023-07-02,142,15.146760563380283,2.473239436619718,12.391666666666666,68485
2023-07-03,113,15.273185840707965,2.7831858407079646,12.377728613569323,64545
2023-07-04,128,13.498125,2.1528125,11.303125,57463
2023-07-05,120,13.946833333333332,2.1519166666666667,12.37611111111111,84862
2023-07-06,162,14.442654320987655,2.062901234567901,12.80565843621399,93055
2023-07-07,132,15.050833333333333,2.3667424242424246,13.143686868686869,90544
2023-07-08,126,14.356904761904762,2.197857142857143,12.689153439153438,90854
2023-07-09,149,14.308053691275168,2.235436241610738,11.91420581655481,79624
2023-07-10,132,13.383863636363637,1.9787878787878788,12.061363636363636,88708
2023-07-11,196,15.458673469387756,2.2034183673469387,14.60374149659864,103604
2023-07-12,200,15.407,2.2847999999999997,14.328166666666666,110270
2023-07-13,179,15.936648044692737,2.2731284916201115,14.82216014897579,112990
2023-07-14,169,14.784023668639053,2.1272781065088755,13.88905325443787,99096
2023-07-15,143,15.214195804195805,2.400909090909091,13.387878787878789,101121
2023-07-16,122,13.883934426229507,2.257459016393443,12.311612021857924,80846
2023-07-17,137,14.436058394160584,2.1688321167883213,13.011070559610706,93782
2023-07-18,157,15.86624203821656,2.2244585987261147,14.874309978768576,106373
2023-07-19,173,14.46300578034682,1.9178034682080922,13.867437379576108,110950
2023-07-20,167,15.955988023952097,2.345449101796407,15.215469061876247,111622
2023-07-21,145,15.179655172413794,2.3978620689655172,13.549080459770114,100512
2023-07-22,177,16.13536723163842,2.6622598870056495,14.773069679849343,99855
2023-07-23,121,14.642892561983471,2.4909090909090907,11.614738292011019,86900
2023-07-24,130,13.258769230769232,2.014,11.669358974358975,89904
2023-07-25,162,16.01493827160494,2.0817283950617282,15.56090534979424,102879
2023-07-26,179,15.516871508379888,2.2382122905027932,14.156424581005586,109255
2023-07-27,225,15.793244444444445,2.3191555555555556,14.820444444444444,112865
2023-07-28,188,14.739308510638297,2.2702127659574467,13.53058510638298,103060
2023-07-29,139,14.417266187050359,2.193381294964029,13.005875299760191,97580
2023-07-30,136,14.441617647058823,2.4141176470588235,12.462499999999999,88221
2023-07-31,112,13.955357142857142,2.17875,12.110416666666666,86006
2023-08-01,160,14.109937500000001,1.969875,13.1840625,98390
2023-08-02,152,14.570855263157895,2.054276315789474,13.957565789473682,101581
2023-08-03,150,15.046666666666667,2.3103333333333333,14.071555555555554,103025
2023-08-04,157,13.566114649681529,2.0531210191082803,12.405095541401273,92055
2023-08-05,185,15.239297297297297,2.4283783783783783,13.352522522522523,93117
2023-08-06,129,14.36186046511628,2.2609302325581395,12.218346253229974,81141
2023-08-07,117,14.047350427350427,2.1996581196581197,12.615099715099715,83589
2023-08-08,120,13.367416666666665,1.9660833333333334,12.020833333333334,95660
2023-08-09,158,14.818101265822786,2.1888607594936706,13.251371308016878,100223
2023-08-10,184,16.534565217391304,2.4857608695652176,15.66965579710145,104847
2023-08-11,132,14.60651515151515,2.1581060606060607,13.070959595959595,92468
2023-08-12,138,15.537028985507247,2.5391304347826087,13.505434782608695,90486
2023-08-13,115,15.953391304347827,2.220086956521739,13.392173913043477,80640
2023-08-14,102,13.835882352941177,2.1854901960784314,11.892320261437908,83588
2023-08-15,152,14.838157894736844,2.3653947368421053,13.06578947368421,93191
2023-08-16,169,14.297159763313608,2.143727810650888,13.079881656804734,99562
2023-08-17,129,15.1431007751938,2.454728682170543,13.247157622739017,100030
2023-08-18,102,14.623529411764705,2.1845098039215687,12.600326797385621,89969
2023-08-19,127,15.253385826771654,2.3030708661417325,13.279133858267716,90381
2023-08-20,132,16.2330303030303,2.651287878787879,12.896843434343433,78346
2023-08-21,112,12.81607142857143,2.012142857142857,10.879166666666666,79909
2023-08-22,110,14.727727272727272,2.4154545454545455,12.594242424242424,86919
2023-08-23,142,14.818873239436622,2.2983098591549296,13.075352112676057,92261
2023-08-24,163,15.266932515337421,2.2832515337423316,14.246421267893659,95449
2023-08-25,122,13.452786885245901,1.947704918032787,12.453551912568305,89251
2023-08-26,173,14.796069364161848,2.3221965317919078,12.466763005780347,90883
2023-08-27,136,13.561764705882354,2.1231617647058822,11.484313725490196,81571
2023-08-28,102,15.048627450980392,2.4495098039215684,13.589869281045752,78296
2023-08-29,133,17.507518796992482,2.635263157894737,16.64924812030075,93828
2023-08-30,158,14.762658227848101,2.173607594936709,13.707172995780589,92289
2023-08-31,151,15.101854304635763,2.3002649006622513,14.091721854304636,91256
2023-09-01,117,14.24017094017094,2.155726495726496,12.472792022792023,86692
2023-09-02,134,16.75582089552239,2.86544776119403,14.141169154228857,82424
2023-09-03,141,14.529078014184396,2.405531914893617,12.282151300236407,79003
2023-09-04,109,13.787339449541284,2.374311926605505,10.97354740061162,72691
2023-09-05,138,14.575942028985507,1.9306521739130436,13.620531400966183,102695
2023-09-06,220,16.829545454545453,2.3377272727272724,16.369545454545456,117759
2023-09-07,227,16.97762114537445,2.299955947136564,16.459691629955948,129391
2023-09-08,194,17.5590206185567,2.5321649484536084,17.08024054982818,124668
2023-09-09,214,16.577757009345795,2.2767757009345795,15.812538940809969,117255
2023-09-10,169,14.304437869822484,2.089171597633136,12.719329388560157,105142
2023-09-11,178,15.205786516853934,2.1364606741573033,14.515355805243445,107401
2023-09-12,226,15.465309734513273,1.9514601769911506,15.780457227138642,119000
2023-09-13,203,15.796206896551725,2.1542364532019707,15.661165845648604,118623
2023-09-14,196,16.24051020408163,2.0453571428571427,16.63375850340136,125129
