ds,y,prediction_5,prediction,prediction_95
2020-10-03,49261.0,39874.756293770144,49880.460088998385,59509.02185038366
2020-10-04,34494.0,33785.56598928344,45181.95929011664,52209.027710440685
2020-10-05,47744.0,38756.9094317936,48785.196496209406,56307.70291811773
2020-10-06,54181.0,47817.493994678116,54970.7129306199,65951.10133903488
2020-10-07,57153.0,45035.80485886481,55137.21860726108,65980.62232621112
2020-10-08,59721.0,46923.128956961395,56107.72530109703,66013.80596492841
2020-10-09,58173.0,48602.90566367857,56853.735118002995,66787.30966060683
2020-10-10,48185.0,40329.20145685336,49304.700010180706,58538.289385857555
2020-10-11,34443.0,33795.3521438108,42716.13822443269,51061.40211878978
2020-10-12,42638.0,39524.29055951962,49860.901391097126,56801.57609422577
2020-10-13,54557.0,44504.41888073789,53288.58555834873,64505.8245853237
2020-10-14,59294.0,47238.74850564124,55231.0997881065,64496.62008729117
2020-10-15,62948.0,48359.87684046848,57760.60065484097,64269.27723319078
2020-10-16,58372.0,50831.426667641084,58941.10956542754,66389.10088140967
2020-10-17,52077.0,40333.81049177326,49540.83107286265,57633.45132359716
2020-10-18,38795.0,33310.70068303981,43646.89751846067,52850.760035896026
2020-10-19,51191.0,41541.9280472434,51493.73135895537,61194.46827522836
2020-10-20,57412.0,49751.4008248617,59552.00968941416,67136.90501043465
2020-10-21,59138.0,52130.60644926281,60458.06679231822,68772.69080744997
2020-10-22,62159.0,51873.69656086392,61029.782176197696,71390.8931987855
2020-10-23,61789.0,49392.92021380661,59151.51175112127,70355.72232671993
2020-10-24,53349.0,44149.8837519825,51867.215922074494,65400.07264685635
2020-10-25,39439.0,31247.229834042533,43329.53951706216,49754.289882343335
2020-10-26,53401.0,45227.58277373547,53483.540069754265,63504.09458868922
2020-10-27,59660.0,52325.970142736995,60541.094652338244,69177.64156125774
2020-10-28,62978.0,53040.03823947944,62623.89294443559,74054.78137666661
2020-10-29,64845.0,53926.79656832578,63435.15251854852,71719.85506586888
2020-10-30,66249.0,53626.39656542698,62416.54890145956,71759.8604638724
2020-10-31,57920.0,44466.565024191026,54706.98359876276,63036.74192504739
2020-11-01,42863.0,37416.646893602156,45568.74092446322,56062.69005289641
2020-11-02,55257.0,44652.22582526901,57145.676238353204,64480.62641617447
2020-11-03,49758.0,54510.83491418814,62985.6420728094,71284.64904479386
2020-11-04,49178.0,53326.05883536767,60836.34520339413,69444.91799467152
2020-11-05,57466.0,46934.90659334126,57953.06145976768,68345.39547115732
2020-11-06,60808.0,46826.30179479923,56176.47942634097,65455.377646119414
2020-11-07,55121.0,39764.269835124294,49435.861619464165,60878.52467133209
2020-11-08,41848.0,31302.954093631022,40218.65439326504,49824.68895203527
2020-11-09,51950.0,42326.17149715348,52425.22082641536,64874.90689697585
2020-11-10,62154.0,49402.6474491602,57461.43455344923,64639.97754411762
2020-11-11,58527.0,51104.639973446436,61378.50792814111,69408.4489993386
2020-11-12,62237.0,54090.920763677896,63966.64238240229,72219.92172991531
2020-11-13,63099.0,53288.757376440815,63290.93625987151,74730.13462250703
2020-11-14,52007.0,42218.07134911873,54196.58044133404,64569.70904072194
2020-11-15,34895.0,33400.600088187595,41942.078762556004,50371.88853929902
2020-11-16,52148.0,42493.06437881954,50455.265848581,61240.82799104721
2020-11-17,59506.0,47827.424279045954,56694.15914817201,66894.40266506317
2020-11-18,62063.0,52066.462292945755,60638.08593942126,66602.31598942944
