ds,y,prediction_5,prediction,prediction_95
2020-12-06,37198.0,27274.434777679005,36957.964484519005,46075.83123318537
2020-12-07,50675.0,39042.04722559744,49720.914005971325,60403.23529682826
2020-12-08,56720.0,47456.62079513031,55976.68421981373,63713.63964842332
2020-12-09,57622.0,46807.21952044588,55988.895459318155,69888.69002283158
2020-12-10,59288.0,47738.721742776244,55468.32467674744,66932.74349948917
2020-12-11,61194.0,49897.93177610309,58832.869215367624,66883.78926174018
2020-12-12,46618.0,41406.3132735503,51075.86879021023,62708.93857580317
2020-12-13,38726.0,33170.73982776398,40990.64566648392,50891.40976219739
2020-12-14,51467.0,44039.509473336206,52905.18571762735,62118.51313698229
2020-12-15,60886.0,49639.66295990681,58615.56065735489,69890.66512036041
2020-12-16,50672.0,52089.45337747188,60161.045774757746,68465.4909921348
2020-12-17,26421.0,46155.44665438926,55193.2967123596,63439.2036511649
2020-12-18,59318.0,38221.621825858085,47233.40302363212,56785.188843636686
2020-12-19,44091.0,33382.75113523777,41818.55385322682,48982.98799309589
2020-12-20,31681.0,22352.203299403875,33637.278561241284,48888.343987846376
2020-12-21,51526.0,38763.82079907281,48201.84102425805,56892.58093310667
2020-12-22,56169.0,42799.800799969176,54646.37837724955,62220.25340045717
2020-12-23,56755.0,44277.01800485403,54098.089188447186,63417.82604508169
2020-12-24,44483.0,42155.152676466736,49261.64606605744,57521.01812734254
2020-12-25,19112.0,47455.31223252291,57038.86828916075,68205.1322057995
2020-12-26,28407.0,23768.842056478155,33903.07552301735,43386.77468202946
2020-12-27,25892.0,13461.657578542709,23795.808544039457,34597.45760936404
2020-12-28,40985.0,27491.56471594387,39755.78432685593,48278.08313110378
2020-12-29,45866.0,34308.621587443144,45379.52728903224,56042.152275552784
2020-12-30,47650.0,35740.15860592123,43425.10040266317,54355.812142962546
2020-12-31,44811.0,31694.40163866461,38930.43893478361,49061.92497528199
2021-01-01,24830.0,35961.28104124715,43449.250692034024,56601.635456670716
2021-01-02,34314.0,22300.22422329022,32554.33133592316,40743.345235862456
2021-01-03,26345.0,16941.42804549607,25681.72920007269,32870.06131785047
2021-01-04,44545.0,32645.509139346526,39682.591827898505,49373.06951805438
2021-01-05,46880.0,39178.36158376902,46675.61262025876,56480.55270949181
2021-01-06,49547.0,34271.14726183402,46327.76305803267,56818.13054289422
2021-01-07,50290.0,33779.721493331475,42091.345992803916,49282.45228112758
2021-01-08,50477.0,33107.484974417435,42820.239813867636,52775.60388261479
2021-01-09,39911.0,36267.297666246595,43880.98855202604,55720.56516339258
2021-01-10,29855.0,25880.778000426955,34168.922457756,45805.840784960594
2021-01-11,46849.0,36897.140970857385,48853.142065057764,56870.239216699985
2021-01-12,50133.0,44490.15645660913,52704.12592978144,63251.016083613984
2021-01-13,51306.0,43612.94746053682,52508.434275544074,62563.17617449849
2021-01-14,53051.0,36257.34644385213,46067.14495501662,53149.243716674806
2021-01-15,53026.0,36829.16839362309,46692.38653923127,58668.225325718675
2021-01-16,38723.0,36830.243109165865,45583.57306539366,53330.80871842574
2021-01-17,31985.0,24266.635441187645,34570.75000485657,42603.73433223393
2021-01-18,37092.0,39252.58430914519,49948.36169095618,60924.81042360203
2021-01-19,51149.0,41042.1841667156,50368.205927483665,62978.07176814728
2021-01-20,49438.0,40473.92359006939,49758.382704462594,61263.65956443194
2021-01-21,53280.0,37570.67158943425,45197.943669904176,58405.5061626564
2021-01-22,54285.0,37948.87973876495,47706.66537975146,58181.154052823964
2021-01-23,42054.0,34341.25784195343,43598.41870265435,51072.0874725264
2021-01-24,31033.0,26068.801051972066,34763.70052633055,44865.47683674226
2021-01-25,47423.0,38621.990775235805,47948.83869958966,60952.85828311574
2021-01-26,47818.0,46001.473406379824,55273.37893523525,68082.82685437908
2021-01-27,52655.0,41970.71894536895,51201.31535499514,61817.56379237813
2021-01-28,56444.0,41652.41832531073,49834.815596097316,58101.432346836955
2021-01-29,54602.0,41349.084105871356,51548.74455749893,61734.183876589974
2021-01-30,39233.0,33523.77112462645,44368.0770082213,50885.99926749695
2021-01-31,31191.0,26956.27366389367,34858.79511016993,46869.962567168055
2021-02-01,6806.0,40675.87773553709,48690.30938166741,56108.731044746644
2021-02-02,29180.0,31404.696998322266,40282.925233199014,50394.65088817968
2021-02-03,55440.0,29115.92044681501,39224.0034552915,48839.86247945494
2021-02-04,59326.0,33357.458888803594,43646.87269231551,55249.451458465075
2021-02-05,57770.0,38292.75286239377,45294.70106268076,57171.44878265353
2021-02-06,49989.0,29337.86560316088,40747.068889255126,54647.87784613196
2021-02-07,27488.0,27040.897856241456,36325.515934122624,48030.38332830833
2021-02-08,51729.0,29503.06729512795,40646.07053011886,57436.190981490465
2021-02-09,52733.0,43942.35872328031,56425.48240223548,63060.76267161068
2021-02-10,57857.0,48386.38802908304,60693.417856214655,68731.96404335793
2021-02-11,58625.0,46092.74083299787,58873.30969903372,70622.09910451145
2021-02-12,63611.0,45583.862899510736,56594.50459537492,65822.7367253876
2021-02-13,48355.0,41206.14729637344,49260.356463710865,57944.931700268986
2021-02-14,39672.0,29215.40371927583,37316.559208556646,45921.92734479555
2021-02-15,40322.0,36597.93061083144,50067.082169598616,60026.386520978405
2021-02-16,51211.0,47242.06566925878,55724.23942348854,66600.35022455716
2021-02-17,60166.0,51559.53125311369,60830.937066784914,69520.80078719989
2021-02-18,38121.0,49162.40157733871,59936.565303968644,68031.22387748654
2021-02-19,53029.0,36993.480274670255,50921.737813594955,59036.32781166393
2021-02-20,51340.0,28764.05253849022,40640.23501431856,49649.76875825693
2021-02-21,37119.0,25195.9948716646,32702.765678595784,42808.4402250333
2021-02-22,50700.0,31061.233904658297,43173.68056148431,54076.62272822403
2021-02-23,57160.0,45906.97778461841,56261.55008554342,64802.39757644831
2021-02-24,59969.0,55449.42549056568,63609.36038694838,76839.38765230576
2021-02-25,61984.0,45381.82771129424,56905.93486272433,67835.77138156458
2021-02-26,65394.0,50599.91076574589,62896.97666276371,70628.63529973566
2021-02-27,48981.0,44056.23717023779,53994.83660722048,65569.45189736864
2021-02-28,37619.0,31835.921948929717,40338.44423878308,50077.38757567509
2021-03-01,54838.0,40744.86804725987,49357.81271590244,58943.02852711362
2021-03-02,61843.0,52657.592734768186,60313.677208812864,71140.09540159824
2021-03-03,63297.0,56149.758244397606,65974.02542536135,76998.05070657465
2021-03-04,67141.0,49071.73453975263,61075.61013744251,71877.01476242684
2021-03-05,69582.0,59386.1352099165,66923.3915772399,78346.61234265674
2021-03-06,55004.0,44951.958368700834,55926.083778693224,64443.084348609664
2021-03-07,38947.0,36046.72646236742,44298.356095150455,53369.56168802503
2021-03-08,56282.0,45999.28603356467,55139.93359628808,66095.15811266542
2021-03-09,62056.0,54050.01943845525,62804.04559059735,72262.31174253485
2021-03-10,64635.0,57047.079745947995,66863.05805396324,77149.0419334117
2021-03-11,68222.0,57772.61334982407,66205.12712305081,74350.71456603488
2021-03-12,71716.0,56111.43404589743,68298.1348451931,81418.40999580355
2021-03-13,60870.0,47702.02184476541,59116.915686366476,68765.13852972238
2021-03-14,43964.0,38441.24976581672,46240.88066427571,54774.08785477524
2021-03-15,61407.0,50588.08592463291,59322.121918702,67534.18170816776
2021-03-16,65479.0,55546.112366601104,66651.5632641545,74422.65839695938
2021-03-17,71510.0,62789.61908968446,71957.3396647546,80146.39289311411
2021-03-18,71539.0,59819.576491146865,71852.43270062847,81016.65073187531
2021-03-19,74427.0,66787.44216016664,74081.38846659189,83718.82460370203
2021-03-20,61538.0,48980.62339062954,61198.2257578438,69446.8238643472
2021-03-21,45124.0,38617.431612544286,48575.20918884846,56922.72026819
2021-03-22,59959.0,49936.0439197764,62269.30116927659,71444.22470747113
2021-03-23,63548.0,57585.31567785077,67872.40473928183,77758.47215384051
2021-03-24,68659.0,63438.91002847931,72350.99656418595,79747.40900297258
2021-03-25,69841.0,62689.75302569403,71275.38344005778,81147.07083551068
2021-03-26,73535.0,63456.805832871076,72863.46939661299,81815.78299673393
2021-03-27,67392.0,49074.608709796645,59962.1782500096,69233.17699639454
2021-03-28,40404.0,37687.00615759802,49888.87508135611,59041.10716888126
